t,ret,sigma2_true
271,0.000632138694222262,6.984691697833871e-05
272,0.007958725025229792,6.439183893864239e-05
273,-0.0017900366007946075,7.011689277385197e-05
274,-0.010247962754340874,6.590166649758162e-05
275,-0.015437109467866228,7.676256026283551e-05
276,0.009284037996493898,9.876341160556998e-05
277,0.01808244881584786,0.00010647460155848141
278,-0.00753935083144639,0.00012786053597590522
279,-0.009259399390736374,0.00011971928757993417
280,0.007579639232334087,0.00010351908155695015
281,-0.012238093832921682,9.871367021808398e-05
282,0.0010821135431328677,0.00011543471601526086
283,-0.008114740837259616,9.512475080607319e-05
284,-0.002088765077996974,9.315411835905004e-05
285,0.007710196327830087,7.848124162030166e-05
286,0.0012408652849398042,7.941303024665287e-05
287,-0.006230442290691488,6.986683566885894e-05
288,-0.00721591878294926,7.024241851980491e-05
289,0.014461964333932726,7.005477163575302e-05
290,0.00987845992452373,0.0001054288516247671
291,-0.00021565621763275865,9.363459823063398e-05
292,0.010683781178939207,7.919472209222952e-05
293,0.0043452709462924,9.013256209580539e-05
294,0.0033380082413476393,7.73041763856388e-05
295,0.014241732994512224,6.994884361652808e-05
296,0.0015257512564105242,9.527127418607455e-05
297,0.006012330891252034,8.007524816648005e-05
298,0.008912895265523035,7.689708072977542e-05
299,0.014168622739464936,7.805734854338362e-05
300,-0.005629365252045636,9.575240267330059e-05
301,0.004746338302379468,9.148783953302892e-05
302,-0.005283881026494345,8.440553891059863e-05
303,-0.013449079514201443,8.033552369079847e-05
304,0.0011680757637268138,9.505715929045098e-05
305,-0.005728783871684651,8.191482964991469e-05
306,0.010074994431675961,7.84916628371553e-05
307,0.004277940129391288,9.119444170384404e-05
308,-0.0011434233185130167,7.786980421615586e-05
309,0.00313275655931476,6.927697207916444e-05
310,-0.002700392590622124,6.548855080467495e-05
311,-0.0006706018421658908,6.30645278684547e-05
312,0.0038771082507848497,5.958419933200593e-05
313,0.0084141387911403,5.992432662387255e-05
314,0.0028811164257985336,6.739274873996034e-05
315,0.0016694807953479807,6.259203611115768e-05
316,0.00518110572217936,5.961734624338904e-05
317,0.0013591090308800037,6.145531019763501e-05
318,-0.008001725064889456,5.8594973352612806e-05
319,-0.012801161925400172,6.776422726159021e-05
320,3.9922354830024266e-08,8.344930172794122e-05
321,0.009946361486555672,7.326326357987388e-05
322,-0.0038620225556070466,8.111444366354297e-05
323,0.010501866329615632,7.660204290080436e-05
324,-0.00024248659430022913,9.113406118310559e-05
325,0.0008729128634088315,7.838356074160191e-05
326,0.007585943116971266,6.953786834872755e-05
327,0.01514851048434263,7.261346729840699e-05
328,0.013423101171269894,9.696811291665463e-05
329,0.014123371236975353,9.985800282046546e-05
330,0.01278465162949637,0.00010670311272606763
331,0.012640721893293462,0.00010495461857376923
332,-0.01596464527075836,0.00010451497950102434
333,-0.008327176225924207,0.00014097027679452158
334,4.59649803895025e-05,0.00011204938468955739
335,0.007299469748704497,9.049637392351571e-05
336,-0.005371745111602384,8.528606281600692e-05
337,-0.009689871574203188,8.139400622887308e-05
338,0.00644637580183873,8.265669948791445e-05
339,0.008952019151646997,8.307388901736193e-05
340,0.0040123742337841595,8.106499572207857e-05
341,-9.030488050245138e-05,7.19494413151722e-05
342,0.005601948905760359,6.522310707965543e-05
343,0.012112758837839202,6.646545330498352e-05
344,0.024889315900252337,8.18686644099143e-05
345,-0.0074442538850019654,0.0001577650920816075
346,-0.013468308686130524,0.00014369356657723304
347,-0.01723101893129151,0.00013051024565679275
348,-0.019260203388414266,0.0001396971650795021
349,-0.01770502491173824,0.00015180664161115807
350,-0.014763515841648384,0.00015011987684695655
351,0.007256438789299411,0.000137718352203263
352,0.008041890098997868,0.00012224513074075307
353,-0.0029911711590207796,0.00010289956739748348
354,0.028072217119800513,8.761005071998971e-05
355,0.001669361835188609,0.0002161474109044867
356,0.005588335476329214,0.00015875928208609078
357,0.0056605240470658826,0.00012670009089970648
358,-0.006494970976922875,0.00010268658599121254
359,-0.007211428339257435,9.364470559052743e-05
360,-0.010298572046186467,8.423968799392411e-05
361,0.001446199288711754,8.691532302025969e-05
362,-0.0011580467256439373,7.641527227754836e-05
363,0.005872293807041559,6.853525624882162e-05
364,0.0016355656038759226,6.960196599471643e-05
365,-0.015352702827904033,6.370811455680033e-05
366,0.003287492481245086,0.00010007927783265014
367,0.015194610952351629,8.984691726624918e-05
368,0.02033914657644954,0.0001087954781470286
369,0.0020247120121545665,0.00013982283519149764
370,0.006388430006119899,0.00010817918034563884
371,0.007130325902846409,9.54914282398462e-05
372,-0.005236672340882225,8.550963137467002e-05
373,-0.008299886374256363,8.061529161121022e-05
374,0.007637798811204617,7.881012759381691e-05
375,-0.00786299767300414,8.333827720145409e-05
376,-0.007677488593106845,8.825720080788903e-05
377,0.01102578189252068,8.082801626307866e-05
378,0.001090482985106983,9.578559155388668e-05
379,0.013660604828958874,8.046033791844926e-05
380,-0.0032834628461864694,0.00010330322957846137
381,0.008530658260191904,9.121841796530284e-05
382,0.0025895192577475284,9.342413990659936e-05
383,0.003163357471156098,7.869582854518646e-05
384,-0.011425036845896592,7.095784468814086e-05
385,-0.001712814315190871,8.901043602880217e-05
386,0.0017835799873754696,7.596825221045894e-05
387,-0.018416802489586024,6.812906314827524e-05
388,-0.01344774060705758,0.00012201062152383857
389,0.014685869312245801,0.00011208790629267306
390,-0.001672769617787443,0.00013711392087649318
391,-0.002421101525992574,0.00011044202391625997
392,0.011354708288266409,8.96393651507711e-05
393,-0.01578087578992776,9.90833930577355e-05
394,0.012064615508666617,0.00013784562689456333
395,-0.02258615647486617,0.00014859438860318744
396,0.004601392013129223,0.0002257373839396558
397,0.004107316565887231,0.0001782491171217212
398,0.03361430156893698,0.00013260396201632794
399,-0.007080943241559652,0.0002888414457520591
400,-0.0053499665564137235,0.00023387794565561117
401,0.0177294412997688,0.00016784504237896014
402,-0.005377730591849546,0.00018142353276444473
403,-0.00976685925791925,0.00014791597708075423
404,-0.021070188270133385,0.00012333308935615856
405,-0.02069437813081409,0.00016114579489670804
406,-0.02445413993872449,0.00016811791888315914
407,-0.01943750065403468,0.0001999858995358596
408,0.02567776257123573,0.00018402546084378876
409,0.013803139716115256,0.0002751335059499223
410,-0.01902977676323239,0.00020317011752238342
411,0.017196239682793924,0.0002193857489917237
412,0.005284062229337871,0.00023517637757748615
413,0.0010175945429934357,0.0001677435281250112
414,0.0005532976339906771,0.0001254066804656667
415,-0.005118790447985068,9.873914024251598e-05
416,0.003530430769018377,8.652750010735762e-05
417,7.549939951511723e-05,7.787518855157031e-05
418,-0.0014056423840342665,6.900789383175492e-05
419,-0.0012928577726848507,6.356813305251917e-05
420,0.0075146140189134535,6.008262059461256e-05
421,0.0016091501409769456,6.777735622660128e-05
422,0.007832861026330266,6.254223705347577e-05
423,-0.013904271708052578,6.958374532907332e-05
424,-0.0164017778773872,0.00010423212171731838
425,-0.008301898054543996,0.00011483787008004255
426,0.006519180290623427,9.733775784244907e-05
427,0.003484296501233566,9.100323705492857e-05
428,0.009093548111666672,7.773378796936961e-05
429,0.01038845899954941,8.154955581560013e-05
430,0.0015584059097559187,8.364763597338906e-05
431,-0.004526219244877608,7.251095954832781e-05
432,-0.013095601827946435,6.890000113417742e-05
433,-0.0025372625292032804,8.821979050043863e-05
434,0.0034527563363956344,7.537357656246749e-05
435,-0.010054848536153672,6.93271742292178e-05
436,0.015662291262563605,8.304662430255479e-05
437,-0.01492624936689676,0.00012597181265312007
438,-0.0008581482133927465,0.00015737583608131666
439,0.008162466465890597,0.00012026374365572417
440,0.0046394000266291174,0.000105098292916886
441,-0.009762736059493146,8.75729171822178e-05
442,-0.02712925701213585,9.31836272574782e-05
443,0.01833137924560161,0.00018373345413133437
444,-0.009369831533568329,0.00022814295337398406
445,0.013021552520385456,0.00019715492621524217
446,0.0015511709995483078,0.00018656485001697593
447,-0.01995535081308817,0.00013760426181936888
448,0.006616909276275918,0.0001711067240803398
449,0.019059951188896803,0.00014650055471411016
450,-0.0006376190056378179,0.00015991601092663142
451,-0.00826883058994382,0.00012321671353976888
452,4.7988117507462015e-05,0.00010662873913820956
453,-0.0057238225042289224,8.734596272642763e-05
454,-0.0025165154951717395,8.098763473003737e-05
455,0.0025097125763005883,7.110704629524807e-05
456,-0.006428383919121621,6.592643215929882e-05
457,-0.0024611673133560453,6.963295141816453e-05
458,0.007061051739606129,6.388298257773579e-05
459,-0.010919600220470688,6.900681720955688e-05
460,-0.01862790073219567,8.928437978871535e-05
461,-0.007328502496761643,0.00011958646833141602
462,-0.020356105102719343,9.778906935625634e-05
463,0.011564048066304008,0.00014564401884871754
464,-0.01291122489342523,0.00015231591901738702
465,0.0037480720072635906,0.0001593615434577868
466,-0.006043897138691022,0.00012842929343201935
467,-0.010636893510405768,0.00011007956299430477
468,0.010533409429483997,0.00010303505874468921
469,0.012186289877846264,0.00011059678613191309
470,0.009237343327642531,0.00010506518765256562
471,-0.0010228908861449624,9.481884070528318e-05
472,0.00198264046058509,8.058109767722324e-05
473,-0.005278945294100458,7.163166439031913e-05
474,0.012737673565184253,7.061607595860098e-05
475,-0.000895692242261491,9.701563707290903e-05
476,-0.0064176831781280344,8.327597042392911e-05
477,-0.0028091678021781997,7.763930527687314e-05
478,-0.00709050595556259,6.9190239447604e-05
479,0.009335960477700219,7.111005714801604e-05
480,0.009079352920501509,8.401329557299095e-05
481,0.0025927834314552855,8.069622454944053e-05
482,-0.004398926936231646,7.088539720487093e-05
483,0.009293991918323585,6.812307407399674e-05
484,0.00180899827059068,8.04568899195993e-05
485,-0.0044066920149827505,7.051577345913005e-05
486,0.005850541940906644,6.744281062351931e-05
487,0.0015806200169358126,6.999603326215551e-05
488,-0.0023669028293150617,6.394112062099745e-05
489,-0.012450874974329531,6.111035394049982e-05
490,-0.00844801776564494,8.244474195127325e-05
491,0.001584237752121074,7.77940958159459e-05
492,0.008635456349701302,7.016543844959555e-05
493,0.023237201248646956,7.49783791627576e-05
494,-0.0052215529246558015,0.00014553985709615542
495,-0.029357106264636782,0.0001270716623698578
496,0.018199076615025726,0.00022600142332824662
497,-0.016058316981690957,0.0002575185668069765
498,0.010673833730688493,0.0002556466664550687
499,0.0018014682261140438,0.00021828976281630387
500,0.014532759723752698,0.0001572907620947433
501,0.007683237946231985,0.0001556157623642584
502,0.013997743917950216,0.00012130581275506379
503,0.0025064557724838615,0.00012480898592431123
504,-0.003536904532765595,9.834469318834093e-05
505,-0.002507872070309353,8.379372441926949e-05
506,0.006210881595321641,7.31339961642357e-05
507,0.009921466010303009,7.319680436752118e-05
508,0.014363902503256696,7.831647427031424e-05
509,0.009738555051101477,9.59181342659845e-05
510,0.008759189311191828,8.881382244380549e-05
511,-0.006749234894253775,8.470039007239773e-05
512,0.006359484363821113,8.462775656077868e-05
513,-0.0066562481642196605,8.405278605346383e-05
514,0.0023001960660274444,8.440111126413105e-05
515,-0.0016776055823817455,7.568511377575452e-05
516,-0.004635733792443047,6.85604665801412e-05
517,-0.018187809831435243,6.589582295373862e-05
518,0.01683848670716438,0.00011202927906624463
519,-0.007939296860642124,0.0001604693003029775
520,0.016122912082142046,0.000145534126271397
521,0.010396586580376793,0.00016975613397829124
522,0.0005083754758276013,0.00013382226896855567
523,-0.0009084509873338681,0.00010411644084575689
524,0.003628973875041332,8.544241670358932e-05
525,-0.004079395291089904,7.603796236397026e-05
526,0.006076872453809018,7.170164273296429e-05
527,0.00283579943930687,7.344100341983786e-05
528,-0.009942164049842769,6.641849128783524e-05
529,0.0005769150418877484,7.931045410299197e-05
530,0.0034095551497285814,7.099099973714699e-05
531,-0.006263539890773201,6.593629270340295e-05
532,-0.001506442290974358,6.92962681334526e-05
533,-0.010656857476011876,6.349716326389679e-05
534,0.004123145516090989,7.892041013656395e-05
535,0.010841255099215848,7.624588766617273e-05
536,0.0027879274027715712,8.320602127205251e-05
537,0.0014085591575468692,7.234123128049612e-05
538,-0.012858839150167927,6.56653931580592e-05
539,0.004693098168012104,9.019360920379277e-05
540,-0.006494580165091288,8.581304493657245e-05
541,-0.010439212611230913,8.468450195433433e-05
542,-0.02090205320597182,8.617828529446439e-05
543,-0.005129078511605441,0.0001355288847538549
544,-0.014454928671649022,0.00010531204782494122
545,0.010136620637163455,0.00012011539687019624
546,-0.0026073694732515152,0.00012412459741169426
547,-0.008205736838043072,0.00010262920342503982
548,-0.008391439056506219,9.295445042552443e-05
549,-0.010768498848521156,8.643302376874429e-05
550,0.0007828620216537533,8.896433643412451e-05
551,-0.006708005012055925,7.707281049180308e-05
552,0.003396285520897281,7.726794771130508e-05
553,-0.0007006597312840516,7.252817299095192e-05
554,0.009877472927067527,6.601458179445134e-05
555,0.007578951330975198,7.906426002903352e-05
556,0.0009403359421356523,7.467951956670209e-05
557,0.0038326101197981755,6.688028771833266e-05
558,0.0051174868241005405,6.450378536976993e-05
559,-0.007086867012607761,6.36345299599102e-05
560,-0.008707370903794047,7.066001028700872e-05
561,-0.0008320764443884341,7.276850399592731e-05
562,-0.0054865526361350305,6.57399838064681e-05
563,0.0008444987088585187,6.657461588069412e-05
564,-0.005850457362616446,6.246046612704284e-05
565,-0.006056800937600624,6.581122794254171e-05
566,0.003109902208709583,6.514112925643632e-05
567,0.00040853193915677574,6.370697207045808e-05
568,0.005891432794535456,6.001881001861872e-05
569,-0.006428893053701264,6.36988700863762e-05
570,-0.0028303567546021503,6.986547170961974e-05
571,0.00826447986136114,6.411853518605582e-05
572,0.0070979361629328695,7.248515735871174e-05
573,-0.011577476227014265,7.031230799925306e-05
574,-0.012464862623010803,9.121136491469475e-05
575,0.0055429661446759135,9.362813134648284e-05
576,0.013511583639793536,8.842407390598515e-05
577,0.003600655769748772,9.958541491964189e-05
578,0.0022796310530930433,8.272729169828624e-05
579,-0.014954327325720926,7.263036455406871e-05
580,-0.00672178164781174,0.000105420026652753
581,-0.008076127581094059,8.830589028372413e-05
582,0.0056998334052017355,8.451575176263943e-05
583,0.005821147415672805,8.180759617317272e-05
584,-0.013169173047843463,7.452070566356999e-05
585,0.0022037937801745945,0.00010009151225249213
586,0.023210257809736005,8.719898024945936e-05
587,0.0019163261360726025,0.00015750027453356383
588,-0.00016816382189564335,0.00012003384913208036
589,0.006388710603468373,9.536593806587642e-05
590,-0.011053903199709806,8.657161291623874e-05
591,-0.025404095574607412,0.00010004648718520954
592,-0.020622128151675124,0.00017088919259752354
593,-0.006205346999462025,0.00016997566757690554
594,0.03142418645556278,0.00012813798653098574
595,0.055065331106797226,0.0002732700560162392
596,0.004129496429452457,0.0005875716949631224
597,0.015293377961209036,0.00039454795802202
598,0.007174763683865155,0.00031348904109757263
599,0.006129638763720416,0.00021918150693702563
600,-0.006985271951795213,0.00016240095865260266
601,0.02132418755405679,0.00013295148510772978
602,-0.009975675681429187,0.00019248626556423343
603,-0.01720766302391803,0.00017724046516777144
604,-0.034238736691220135,0.00016515457164038928
605,0.0011781972630250915,0.0002889813921596028
606,-0.020050776910865875,0.0002111661073491925
607,0.0016521172612741254,0.00023128645279456956
608,-0.0009884585482847577,0.000171436144982698
609,-0.013110830871178479,0.00012845321462598232
610,-0.010338484910260508,0.00012759101903749468
611,-0.013605188265077221,0.00011017422621330521
612,0.0036533210312703654,0.00011347627536646857
613,0.007355889380941687,9.754480738147721e-05
614,-0.0047016097296299535,8.749009199917868e-05
615,0.015543390939745706,8.089123344932536e-05
616,0.00720635229615956,0.0001181503427092236
617,-0.011260336191960882,9.654078137110933e-05
618,-0.02293550998412771,0.00010499537644201383
619,-0.00691256980742662,0.0001564511876457027
620,0.023094482200824322,0.00011943402833951885
621,0.032867745019294584,0.0001892208510911056
622,0.013056355915774453,0.00027092489662091003
623,0.0028026706258539942,0.00019902848571701548
